customer_id,transaction_id,transaction_date,amount,name,age,country,is_active
4680,6991,26/11/2022,23.49,Lawrence Glover,72.0,ITALY,True
221,2448,30/04/2024,372.06,Charles Lee,24.0,GERMANY,False
2004,3102,20/03/2024,396.78,David Harper,79.0,CANADA,True
4593,409,19/03/2023,181.84,Jeanette Garcia,,CANADA,True
3506,7340,25/12/2023,202.53,Maurice Anderson,63.0,GERMANY,False
503,8136,05/12/2022,211.78,Melissa Taylor,30.0,USA,True
4569,588,01/08/2024,16.16,Benjamin Miller,32.0,CANADA,False
4469,3875,17/02/2023,186.0,Kelsey Kelly,73.0,ITALY,True
5132,7705,07/08/2024,124.13,Suzanne Jimenez,32.0,UK,False
2153,1806,26/03/2022,440.11,Ryan Sparks,71.0,FRANCE,True
2506,8114,25/03/2023,187.56,Travis Gibson,40.0,ITALY,False
2811,4975,04/08/2023,457.92,Alison Brown,63.0,CANADA,False
3756,10421,17/09/2023,20.38,Jerry Huff,30.0,NETHERLANDS,True
4789,5556,04/10/2024,429.67,Mark Poole,,GERMANY,False
2229,6017,07/11/2022,421.8,Megan Terry,26.0,SPAIN,False
2967,233,23/05/2022,272.38,Dr. Joseph Sanchez,55.0,GERMANY,False
725,3377,24/09/2023,397.16,Margaret Byrd,28.0,UK,False
3588,4694,28/12/2023,291.31,Carrie Watkins,34.0,SPAIN,False
4818,5392,13/08/2022,320.53,Laura Ford,41.0,NETHERLANDS,False
1704,4276,04/02/2022,470.95,Eric Smith,85.0,ITALY,False
3885,2806,23/12/2023,462.19,Jennifer Rivera,69.0,FRANCE,False
70,5029,22/07/2022,306.47,Eugene Walton,26.0,NETHERLANDS,False
1718,888,02/05/2023,68.98,Brian Campbell,20.0,NETHERLANDS,False
112,300,19/03/2024,89.43,Mary Marshall,51.0,UK,False
4707,2357,07/12/2023,11.38,Trevor Stevens,70.0,SPAIN,True
4287,10315,08/10/2023,355.4,Amanda Pena,67.0,SPAIN,False
4945,8815,11/03/2022,239.37,James Gonzalez,63.0,NETHERLANDS,False
3585,302,09/03/2024,436.18,Janice Herring,38.0,SPAIN,False
658,8870,21/11/2022,137.48,Haley Johnson,,UK,True
2240,5223,19/08/2022,432.98,William Velasquez,47.0,CANADA,False
5158,9213,09/07/2024,487.53,Stacy Macias,74.0,SPAIN,False
1563,3205,10/02/2022,217.69,Robert Walker PhD,68.0,NETHERLANDS,False
2690,9221,29/07/2024,216.34,Jennifer Long,35.0,FRANCE,False
2294,3744,24/01/2024,12.48,Cindy Carter,76.0,CANADA,True
3655,8326,07/01/2023,377.45,John Holland,26.0,CANADA,False
4293,3794,07/02/2024,384.33,Chris Hanson,66.0,UK,False
3541,8478,28/02/2024,126.32,Cheryl Ramirez,25.0,GERMANY,True
2904,6946,30/10/2023,431.62,Tanya Mitchell,38.0,FRANCE,False
3697,3352,07/02/2023,473.93,Carmen Perez,19.0,SPAIN,False
2767,5378,24/05/2023,269.75,Kathy Bailey,33.0,ITALY,False
1911,10485,03/04/2024,138.37,Nicholas Harrison,75.0,ITALY,False
2988,5443,15/12/2022,384.19,Matthew Thomas,41.0,ITALY,False
285,4181,23/09/2023,240.08,Daniel Kane,19.0,FRANCE,False
4649,7361,05/03/2024,215.22,Brittany Rodriguez,69.0,ITALY,True
872,3240,01/01/2025,77.06,Gabriel Hill,82.0,USA,True
3912,6050,05/06/2022,433.93,Brian Cole,57.0,USA,False
2190,5810,28/11/2022,48.11,Megan Compton,21.0,GERMANY,True
966,5653,22/09/2024,79.9,Jacqueline Cooper,46.0,ITALY,False
4678,4700,13/12/2023,149.27,Joshua Phillips,51.0,NETHERLANDS,True
3960,5308,04/02/2022,496.78,Christopher Drake,74.0,USA,True
3672,4525,05/02/2024,253.45,Melissa Nelson,45.0,GERMANY,False
3082,183,26/07/2024,437.34,Jessica Long,84.0,FRANCE,False
2717,924,28/01/2022,23.96,Barbara Pope,78.0,SPAIN,False
2199,9212,05/05/2023,462.25,Theresa Stevenson,21.0,UK,False
4504,3623,16/10/2022,254.98,Laura Larson,46.0,USA,True
996,8099,11/06/2022,351.14,Rodney Newton MD,28.0,SPAIN,True
5192,6790,04/02/2023,174.08,Laura Sullivan,20.0,GERMANY,False
3893,7513,10/01/2025,239.88,Sarah Garcia,31.0,UK,True
2510,2407,12/06/2023,363.23,Anthony Long,33.0,UK,True
362,2537,07/10/2022,303.61,Matthew Bates,39.0,USA,False
3098,4160,30/03/2023,314.99,Veronica Schmidt,19.0,USA,True
4454,2497,23/11/2023,443.37,Theresa King,62.0,SPAIN,True
390,2705,27/05/2022,258.63,Aaron Miller,84.0,CANADA,False
323,10176,09/01/2024,471.17,Karla Ramos,55.0,ITALY,False
2098,6860,12/10/2024,166.68,Pamela Matthews,76.0,UK,False
1229,2542,02/08/2023,208.54,Mario Black,58.0,SPAIN,True
2205,9114,22/02/2024,208.84,Frank Ramos,85.0,SPAIN,True
3435,7421,22/03/2024,147.17,Tina Shepard,28.0,ITALY,True
3266,5672,19/09/2023,133.42,Raymond Harris,65.0,UK,False
822,6334,03/01/2024,286.19,Gina Thompson,21.0,NETHERLANDS,False
2385,8624,29/11/2022,485.66,Craig Rice,52.0,CANADA,True
328,1854,17/02/2024,191.07,Donna Wilson,55.0,GERMANY,True
1593,3576,11/03/2022,26.27,Jimmy Lee,,USA,False
4028,5171,05/05/2023,346.3,Ms. Maria Thomas,34.0,CANADA,False
4303,9534,06/06/2022,230.39,Clayton Mills,58.0,GERMANY,False
1784,8945,09/12/2024,388.03,Troy Mosley,,SPAIN,True
340,5704,24/06/2022,221.4,Tyler Brewer,49.0,USA,False
2148,4198,10/03/2022,271.72,Kathryn Cohen,52.0,SPAIN,False
3474,7920,06/09/2022,275.43,Dustin Foley,85.0,ITALY,True
1482,8854,30/10/2023,193.64,Martin Perry,85.0,NETHERLANDS,True
163,7723,20/01/2022,470.81,Debra Christian,63.0,USA,True
4897,1877,31/08/2023,217.69,Jason Wilson,57.0,NETHERLANDS,False
3796,10064,29/11/2022,227.79,Janet Weaver,21.0,FRANCE,False
4788,8543,08/02/2024,257.48,Sarah Cook,45.0,USA,True
2028,6895,11/08/2024,224.26,Stephanie Cabrera,40.0,USA,True
342,1238,12/10/2024,102.16,Peter Jones,84.0,GERMANY,False
1442,1986,26/03/2024,151.24,Steven Williams,56.0,ITALY,True
4433,4670,13/08/2023,349.46,Sara Jones,23.0,UK,True
1782,8687,05/05/2023,282.97,Nathan Casey,79.0,SPAIN,False
1604,1632,02/04/2022,170.26,John Mack,,CANADA,True
1338,10368,24/11/2024,396.44,Robin Johnson,32.0,NETHERLANDS,True
3155,3714,21/05/2024,305.04,Shaun Thompson,21.0,FRANCE,True
656,3815,01/08/2022,188.47,Lauren Johnston,24.0,UK,True
4923,8149,29/11/2024,160.75,Melissa Snyder,52.0,NETHERLANDS,True
1255,1331,31/05/2024,232.57,John Stewart,64.0,NETHERLANDS,False
1219,9994,08/12/2024,28.01,Sherry Graham,31.0,CANADA,True
3059,4986,13/03/2024,482.03,Erica Garcia,71.0,SPAIN,False
602,6151,06/02/2023,283.59,Michael Evans,81.0,NETHERLANDS,False
1452,9861,15/07/2022,206.91,Scott Nguyen,51.0,USA,True
609,10448,11/12/2022,203.24,Thomas Cohen,27.0,NETHERLANDS,True
1627,10219,15/01/2022,328.91,Marc Marsh,64.0,SPAIN,False
3313,6914,07/07/2022,426.01,Frank Armstrong,69.0,USA,True
3089,1231,05/04/2024,50.37,Mr. Troy White,28.0,ITALY,False
390,7014,06/11/2023,425.73,Aaron Miller,84.0,CANADA,False
3554,1247,03/09/2022,371.88,Carl Gill,83.0,ITALY,True
532,6830,14/03/2024,132.58,Susan Todd,83.0,GERMANY,True
1230,713,24/06/2024,146.37,Rhonda Cohen,48.0,CANADA,True
1011,3549,13/01/2024,339.16,Claudia Clark,22.0,ITALY,False
877,1446,13/09/2023,129.05,Sheryl Humphrey,59.0,NETHERLANDS,True
2899,3856,01/07/2023,357.07,Taylor Miller,53.0,USA,False
4654,4964,24/05/2023,101.11,Alexis Hall,31.0,FRANCE,False
2284,10255,05/11/2022,171.4,Bethany Edwards,50.0,USA,True
2001,10031,19/09/2023,206.15,Erika Johnson,64.0,USA,False
1558,2265,17/08/2023,314.33,Nicolas Burns,43.0,FRANCE,False
862,9002,16/09/2024,62.68,Kristen Randall,69.0,ITALY,True
1084,6398,21/08/2023,449.93,Angela Ramirez,54.0,NETHERLANDS,True
1743,6340,21/01/2023,395.21,Erik Price,44.0,SPAIN,True
365,3131,02/11/2024,140.0,Nancy Jennings,56.0,ITALY,False
3059,4457,02/06/2023,38.66,Erica Garcia,71.0,SPAIN,False
1604,1972,08/07/2024,424.49,John Mack,,CANADA,True
1925,7836,06/05/2024,462.24,Chris Vaughn,36.0,ITALY,False
1967,10280,15/11/2023,435.23,Daniel Miller,46.0,USA,False
1261,2926,26/09/2023,420.15,Linda Valencia,29.0,USA,False
955,169,22/04/2024,484.54,Elizabeth Williams,67.0,GERMANY,True
571,7499,07/05/2023,322.61,Bob Cole,21.0,USA,True
4215,970,22/03/2023,462.7,John Simmons,80.0,ITALY,False
3515,5329,06/10/2024,124.42,Jasmin Estrada,38.0,USA,False
3616,10204,11/09/2022,370.95,Linda Martinez,68.0,GERMANY,False
3388,8312,08/09/2023,446.19,Tyler Olsen,18.0,GERMANY,False
171,7175,26/05/2024,276.92,Daniel Holt,22.0,CANADA,False
1834,5575,30/01/2023,427.88,Jay Harper,35.0,UK,True
2263,1018,12/02/2022,78.82,Tracy Fitzgerald,56.0,GERMANY,False
5002,8229,26/11/2023,326.08,John Smith,69.0,USA,False
3247,4402,15/04/2022,392.9,Wesley Green,23.0,NETHERLANDS,True
4411,6941,08/10/2024,82.09,Hannah Johnson,19.0,USA,False
983,5097,12/10/2024,22.23,Amber Walker,77.0,CANADA,False
1152,8929,13/01/2022,95.37,Matthew Cantrell,64.0,GERMANY,True
2166,8263,26/03/2022,451.61,Paul Washington,62.0,ITALY,False
1883,2898,18/03/2024,334.53,Robin Kelly,60.0,UK,True
3272,4537,09/09/2023,181.15,Jessica Flowers,20.0,UK,True
5064,2555,11/10/2022,183.99,Morgan Hawkins,,SPAIN,True
3626,7234,27/11/2024,87.39,Jackie Stewart,44.0,ITALY,False
3992,7258,27/09/2023,51.53,Shawn Davis,45.0,GERMANY,True
4357,844,01/02/2024,87.53,Steven Mccormick,,UK,False
681,1048,29/08/2023,16.33,Lisa Glenn,,FRANCE,False
2221,310,05/05/2024,266.02,Molly Henry,68.0,FRANCE,True
531,6617,13/10/2023,167.0,Paul Obrien,75.0,CANADA,True
3614,3049,28/08/2022,362.49,Francisco Galloway,29.0,FRANCE,True
4715,2961,28/06/2024,94.21,Terri May,73.0,SPAIN,False
2072,10478,19/11/2024,53.38,Emily Mcclure,81.0,UK,True
178,9279,18/03/2023,320.44,Dr. Elizabeth Ward,26.0,NETHERLANDS,False
2203,8611,29/06/2022,369.69,Joshua Knox,35.0,FRANCE,True
3056,2192,12/11/2023,175.22,John Johnson,35.0,FRANCE,False
4127,8289,12/06/2022,431.23,Henry Christensen,49.0,SPAIN,True
179,455,31/12/2023,225.11,Joseph Hill,62.0,FRANCE,True
4779,6894,03/10/2023,475.87,Anthony Stuart,56.0,GERMANY,True
2797,1300,01/09/2022,431.15,Michael Jones,79.0,NETHERLANDS,False
280,961,26/10/2024,419.34,Mrs. Stephanie Newman,31.0,GERMANY,True
4588,5246,16/11/2022,475.7,Hannah Schaefer,31.0,SPAIN,False
2390,5178,30/01/2023,374.45,Hector Hamilton,59.0,GERMANY,False
1171,7118,13/11/2022,280.58,Nicolas Salas,77.0,USA,False
3737,4291,16/02/2023,401.78,Justin Henderson,78.0,USA,True
575,5078,05/04/2023,289.91,Daniel Meadows,18.0,GERMANY,False
588,4229,11/11/2023,117.68,Julia Oconnor,72.0,FRANCE,False
3629,3853,29/12/2024,355.05,Erica Avila,,ITALY,True
4184,8376,28/03/2024,324.99,Matthew Mendez,37.0,GERMANY,True
2898,9523,30/08/2024,383.83,Morgan Cummings,22.0,FRANCE,True
1575,2140,26/12/2022,396.88,Todd Bishop,70.0,CANADA,False
34,9926,02/11/2023,240.43,Brittany Farmer,52.0,FRANCE,False
965,3710,06/11/2022,235.68,Jeffrey Howell,65.0,CANADA,False
4945,5586,13/01/2024,117.3,James Gonzalez,63.0,NETHERLANDS,False
1304,2462,23/06/2024,242.13,Amy Warren,68.0,GERMANY,True
3057,3751,11/04/2022,13.06,Lynn Alvarez,38.0,CANADA,False
1898,6997,11/11/2023,143.37,Mark Tyler,30.0,SPAIN,True
2311,3184,06/10/2024,96.31,Leslie Booker,85.0,USA,False
4222,3053,06/01/2024,492.55,Michael Palmer,33.0,SPAIN,True
4276,3775,07/10/2023,239.48,James Bryant,36.0,GERMANY,False
3315,5138,22/05/2024,496.75,Willie Chavez,29.0,USA,True
2002,2397,09/03/2023,381.29,Brett Thomas,47.0,FRANCE,False
487,6477,05/12/2024,291.23,Ashley Smith,33.0,FRANCE,True
4861,6612,14/09/2023,267.17,Jamie Chavez,,ITALY,True
2386,264,16/07/2022,220.47,Caleb Freeman,59.0,USA,False
3387,2375,24/09/2023,64.1,Hector Anderson,76.0,ITALY,False
955,3290,06/11/2024,34.78,Elizabeth Williams,67.0,GERMANY,True
676,7066,15/12/2022,460.84,Cesar Wilson,61.0,SPAIN,False
736,9288,11/01/2025,189.16,Brian Porter MD,77.0,FRANCE,True
2154,784,07/02/2023,241.27,Rhonda Thompson,,CANADA,True
1516,4532,24/05/2024,231.65,Marcia Blanchard,68.0,UK,False
3369,6516,15/08/2022,39.77,Cindy White,63.0,CANADA,False
4358,7997,21/09/2022,371.19,Maria Hernandez,68.0,USA,False
4614,6591,04/01/2025,163.08,Ashley Blackburn,47.0,UK,True
3530,3328,02/02/2023,425.58,Susan Davis,72.0,ITALY,True
3405,2235,26/03/2022,89.31,Amy Montgomery,30.0,UK,True
2108,6433,31/03/2023,447.66,David Robinson,27.0,UK,False
4346,8061,22/08/2024,489.23,Tracy Burnett,46.0,CANADA,True
1985,5260,10/12/2022,265.96,Robert Beck,23.0,CANADA,False
2759,6733,02/10/2024,16.43,Karen Roberts,70.0,USA,True
3052,9841,06/09/2024,88.3,Janice Medina,65.0,ITALY,True
2694,8750,23/01/2023,439.01,Lisa Stevenson,75.0,NETHERLANDS,False
787,8774,11/07/2022,134.7,Elizabeth Bush,80.0,CANADA,False
4292,7433,02/10/2022,369.54,Julia Bishop,34.0,UK,True
2888,4495,12/08/2022,60.75,Jesse Jackson,46.0,USA,True
3056,1950,09/11/2023,80.81,John Johnson,35.0,FRANCE,False
3418,7018,07/05/2024,428.08,William Ayala,55.0,SPAIN,True
4655,2078,06/04/2023,135.02,Arthur Boyd,41.0,USA,False
1906,5039,08/02/2024,448.27,Mr. Kevin Carr,29.0,ITALY,True
2885,6488,26/11/2024,58.94,Brenda Green,47.0,UK,False
1687,4317,12/12/2024,34.28,Samantha Cohen,43.0,ITALY,False
433,1377,29/07/2022,172.44,Joshua Vance,60.0,UK,False
4555,2398,17/04/2022,429.37,Nicole Mccoy,21.0,GERMANY,True
308,4414,20/07/2023,158.03,Shane Pugh,20.0,CANADA,True
668,8958,10/02/2022,429.94,Sonya Cole,20.0,NETHERLANDS,True
2716,2050,20/10/2022,104.8,Andrew Meyer,51.0,SPAIN,True
3471,6957,28/10/2024,409.11,Ashley Barrera,80.0,USA,True
4876,7607,31/03/2022,298.44,Michael Jones,53.0,ITALY,True
1464,612,19/10/2024,433.8,Kyle Jennings,53.0,ITALY,False
671,10157,10/01/2024,15.86,Chelsea Nguyen,80.0,USA,True
3096,447,22/04/2023,332.57,Joanna Watson,50.0,NETHERLANDS,False
1871,4416,12/12/2023,272.92,Stephanie Munoz,18.0,USA,True
1728,7718,25/09/2024,412.21,Diana Reeves,74.0,FRANCE,True
3723,1030,10/10/2023,85.3,Jonathan Ford,53.0,CANADA,False
3347,1940,30/09/2023,359.09,Lisa Hernandez,82.0,ITALY,False
4888,5998,20/01/2022,19.1,Laura Schaefer,44.0,CANADA,True
727,8057,27/01/2023,291.24,Daniel Goodman,67.0,SPAIN,False
4262,2470,11/11/2023,359.72,Kimberly Mcdowell,50.0,UK,False
2107,8630,17/12/2023,173.98,Amanda Robinson,69.0,GERMANY,True
4759,6608,02/03/2023,168.25,Riley Knight,46.0,ITALY,False
2280,7176,24/11/2022,101.42,Molly Valdez,58.0,UK,False
4360,2922,25/12/2024,251.31,Jacob Clark,38.0,NETHERLANDS,False
4848,7032,03/02/2024,58.85,Tony Johnson,30.0,UK,True
4015,5544,07/04/2023,218.7,Sheila Nguyen,53.0,ITALY,False
190,5186,21/07/2023,294.03,Christine Clark,,ITALY,True
4667,9376,24/10/2023,191.9,Joyce Walton DVM,25.0,ITALY,True
1764,7846,19/08/2022,147.39,Denise Knight,69.0,NETHERLANDS,True
17,5934,09/08/2024,190.25,Danielle Ford,30.0,UK,False
3468,6839,26/03/2023,157.58,Ryan Lopez,31.0,GERMANY,True
3510,8803,01/05/2023,248.54,Eric Long,76.0,FRANCE,False
1874,3977,18/10/2022,76.28,Peter Shepherd,59.0,FRANCE,False
4448,5713,31/01/2023,336.1,Adrienne Haynes,48.0,USA,True
316,9515,03/03/2023,256.14,Phillip Dorsey,50.0,UK,True
2210,8792,18/03/2024,291.57,Craig Coleman,,ITALY,True
5082,2255,01/02/2023,404.14,Misty Hernandez,79.0,NETHERLANDS,True
4190,3155,10/05/2023,104.5,Terri Fisher,,ITALY,True
1722,6615,23/08/2024,236.76,Cassie Lutz,33.0,SPAIN,True
4288,284,12/11/2022,364.29,Christopher Woodard,62.0,GERMANY,True
2037,6168,14/02/2022,306.06,Ashley Ramirez,30.0,USA,True
512,5353,14/11/2023,499.76,Jennifer Monroe,33.0,CANADA,True
1874,8738,22/05/2023,385.58,Peter Shepherd,59.0,FRANCE,False
5025,225,19/06/2022,309.27,Bonnie Strickland,24.0,ITALY,False
1504,4393,18/01/2022,103.34,Jeremy Morton,85.0,FRANCE,True
2798,410,22/03/2024,238.46,Dwayne Ferguson,69.0,SPAIN,True
2918,5041,17/08/2024,230.6,Chad Ramirez,75.0,UK,False
1262,1448,09/01/2025,290.24,Christopher Phillips,33.0,USA,True
3149,1362,09/10/2023,469.19,Lisa Taylor,31.0,SPAIN,True
1097,6640,29/06/2024,409.58,Arthur Wood Jr.,66.0,ITALY,True
4171,5006,02/06/2022,232.63,Shelly Brown,31.0,CANADA,False
2442,7180,11/03/2024,186.05,Brian Wong,43.0,NETHERLANDS,False
829,558,06/06/2023,197.14,Melissa Mcfarland,76.0,CANADA,True
1615,7772,19/01/2023,147.38,Lisa Johnston,29.0,CANADA,True
3329,9029,03/08/2024,80.71,Melissa Osborn,51.0,ITALY,True
4738,2342,23/10/2022,150.95,Scott Werner,60.0,UK,False
570,5800,04/11/2023,241.96,Brandi Sanchez,46.0,CANADA,False
4150,6483,16/04/2022,209.11,Sharon Snow,59.0,FRANCE,False
992,8128,02/10/2022,244.62,Michelle Cox,41.0,UK,True
2714,653,01/04/2024,437.32,Deborah Shelton,55.0,USA,False
2994,7348,05/12/2024,339.59,Cody Benson,69.0,FRANCE,False
1474,4552,14/03/2024,30.95,April Castro,63.0,GERMANY,True
2359,3055,05/07/2022,112.48,Jacqueline Waters,22.0,UK,False
4323,5948,16/11/2023,294.15,Michele Perkins,39.0,FRANCE,False
612,3715,22/06/2023,57.32,Michelle Sanders,32.0,FRANCE,True
888,2842,29/09/2022,464.57,Anthony Moody,39.0,USA,False
4440,2923,29/08/2024,83.46,Benjamin Newton,41.0,UK,False
2381,9777,08/11/2024,276.94,Stephanie Walls,79.0,CANADA,True
2820,703,09/03/2023,325.49,Danielle Brown,61.0,FRANCE,True
1436,6360,24/03/2022,262.97,Joseph Mejia,29.0,NETHERLANDS,False
1103,9136,06/01/2024,206.65,Kellie Bennett,47.0,FRANCE,True
1356,10496,02/10/2022,313.43,Julie Banks,37.0,ITALY,False
4704,3299,06/04/2024,11.48,Sergio Crawford,56.0,CANADA,True
1879,8261,25/01/2024,247.39,Elizabeth Joyce,82.0,ITALY,False
4802,8386,21/10/2024,193.71,Kristine Tyler,31.0,UK,True
2377,7588,25/09/2024,11.28,Michael Decker,69.0,USA,True
3262,6281,05/02/2022,490.37,Danny Simmons,40.0,ITALY,False
3505,4435,13/11/2023,393.82,Jill Price,51.0,GERMANY,False
2541,10322,21/04/2024,96.05,Scott Stark,31.0,FRANCE,True
4258,5715,04/08/2024,173.44,Ashley Lee,27.0,CANADA,False
4882,3120,17/04/2023,239.57,Terri Hendricks,27.0,UK,False
4766,4446,16/04/2024,282.5,Jeremy Lee,33.0,CANADA,True
2733,8350,02/01/2024,330.8,Bradley Knight,81.0,USA,True
4498,4121,15/08/2022,228.85,Allison Mcdonald,25.0,NETHERLANDS,True
170,1947,24/03/2022,254.53,Michael West,31.0,CANADA,True
443,6304,27/04/2024,179.96,Thomas Brown,55.0,UK,True
1577,5623,06/10/2022,131.16,Rachel Bailey,84.0,NETHERLANDS,False
5151,7088,17/08/2024,353.37,Anthony Pacheco,25.0,GERMANY,False
1279,7392,16/04/2024,349.77,Neil Schmidt,75.0,CANADA,False
348,2534,30/09/2022,163.92,Joel Johnson,28.0,NETHERLANDS,False
2018,6785,18/06/2023,249.91,Andrea Davis,46.0,ITALY,True
5016,2199,18/12/2023,106.36,Danny Watkins,77.0,NETHERLANDS,True
2969,1401,26/10/2024,466.16,Danny Hester,47.0,ITALY,False
3938,5481,15/10/2022,270.46,Joann Evans,70.0,NETHERLANDS,False
3493,1230,11/06/2022,208.08,Patricia Wilson,38.0,NETHERLANDS,False
4164,3347,12/02/2023,24.96,George Jones,65.0,SPAIN,False
1012,4154,18/05/2024,386.93,Gregory Chambers,24.0,ITALY,False
1251,8486,06/10/2022,36.99,Lauren Vazquez,46.0,SPAIN,True
4616,1367,03/06/2024,386.93,Nancy Rowland,82.0,CANADA,True
1887,5684,31/08/2023,431.43,Nicole Cole,62.0,SPAIN,True
4684,4277,27/03/2023,451.05,Robert Patterson,78.0,USA,False
1526,1089,17/03/2024,380.72,Barbara Gates,49.0,GERMANY,False
1985,4218,18/01/2024,418.23,Robert Beck,23.0,CANADA,False
1169,5996,05/12/2023,156.15,Steven Adams,32.0,NETHERLANDS,False
754,2251,10/09/2022,183.09,Steven Rogers,,GERMANY,False
6,7177,21/12/2022,418.72,Sean Blake,21.0,USA,True
2168,10387,27/02/2023,375.6,Robert Skinner,63.0,UK,False
3476,10211,12/10/2023,449.56,Brandon Mathis,26.0,SPAIN,True
5057,6771,17/02/2022,372.78,Crystal Robinson,83.0,SPAIN,True
3486,3510,28/08/2022,88.53,Mark Rogers,34.0,UK,False
2223,1869,20/08/2023,438.63,Martin Chapman MD,66.0,ITALY,True
2260,1045,30/04/2024,453.32,Jesse Parks,38.0,SPAIN,True
4656,4601,28/12/2023,388.52,Brian Kent,68.0,FRANCE,False
3425,7292,23/03/2022,42.78,Jesse Davis,27.0,ITALY,True
2002,9479,05/05/2023,435.47,Brett Thomas,47.0,FRANCE,False
994,5184,12/06/2024,133.54,Mark Marsh,66.0,SPAIN,True
444,3506,25/06/2024,63.12,Elizabeth Martin,65.0,NETHERLANDS,True
3725,1768,05/05/2022,196.13,Kevin Wolfe,18.0,UK,False
4594,9668,08/06/2023,427.82,William Davis,57.0,SPAIN,False
3308,2393,20/04/2024,19.95,Laura Stephenson,46.0,FRANCE,True
251,2739,29/01/2022,324.55,Ashley James,61.0,UK,True
4750,1675,11/06/2023,350.51,Monica Wade,38.0,GERMANY,False
3601,3085,15/01/2022,480.57,Melissa Kent,71.0,GERMANY,False
4015,7776,27/02/2022,454.42,Sheila Nguyen,53.0,ITALY,False
2760,2765,23/06/2023,490.43,Kevin Richardson,85.0,FRANCE,False
1842,1109,02/10/2023,226.84,Brenda Wilson,79.0,GERMANY,False
1427,6033,30/03/2023,76.1,Susan Moore,43.0,UK,False
3992,4411,15/06/2022,224.7,Shawn Davis,45.0,GERMANY,True
160,10083,12/05/2023,326.9,Julia Hernandez,64.0,NETHERLANDS,True
1861,2035,12/05/2022,452.8,Mark Adams,46.0,NETHERLANDS,True
3132,8175,16/02/2023,358.45,Mrs. Nicole Moreno,65.0,ITALY,False
3032,6464,15/10/2024,206.4,Stephanie Hurst,70.0,GERMANY,False
1389,5741,03/01/2023,398.53,Mark Wilkins,52.0,NETHERLANDS,True
4360,2930,29/05/2023,165.94,Jacob Clark,38.0,NETHERLANDS,False
4524,6606,03/07/2023,147.48,Johnny Arnold,18.0,FRANCE,False
4747,5972,22/02/2022,483.31,Caitlin Cunningham,30.0,FRANCE,False
3794,3107,04/10/2024,371.19,Heather Young,64.0,CANADA,False
3016,10427,03/12/2023,236.71,Savannah Townsend,36.0,SPAIN,True
2484,3098,07/12/2023,125.77,Catherine Cruz MD,56.0,NETHERLANDS,False
651,9380,09/07/2023,137.5,Linda Rocha,74.0,FRANCE,True
4346,4273,02/09/2024,272.03,Tracy Burnett,46.0,CANADA,True
3937,3039,22/09/2022,26.56,Laura Leblanc,31.0,FRANCE,True
4534,48,01/02/2022,361.51,Timothy Carpenter,81.0,UK,False
2260,4701,09/09/2024,46.88,Jesse Parks,38.0,SPAIN,True
130,8669,08/04/2023,179.07,Cynthia Rogers,34.0,NETHERLANDS,False
713,7238,10/05/2024,209.56,Caleb Mathews,37.0,GERMANY,False
1021,8222,02/08/2024,403.26,Robert Garcia,70.0,USA,True
1063,6235,17/04/2023,193.25,Joseph Taylor,43.0,CANADA,False
4955,7490,20/09/2023,435.81,Dana Wyatt,50.0,GERMANY,False
1776,4203,17/09/2024,491.25,Dustin Martin,70.0,ITALY,True
1565,7442,03/01/2024,266.0,William Johnston,29.0,SPAIN,True
4789,6544,30/12/2024,415.91,Mark Poole,,GERMANY,False
84,10385,14/01/2024,155.54,Stephanie Gardner,26.0,USA,True
1875,3203,08/10/2023,484.75,Mark Davis,56.0,FRANCE,True
4175,1847,20/06/2023,445.48,Patricia King,81.0,NETHERLANDS,False
3331,5423,07/11/2022,448.38,Courtney Arias,65.0,NETHERLANDS,False
1863,7163,08/10/2022,237.68,Travis Cooke,55.0,FRANCE,False
308,6396,12/11/2023,323.75,Shane Pugh,20.0,CANADA,True
4449,3925,26/08/2023,231.06,David Martinez,23.0,FRANCE,True
1151,823,25/04/2022,388.33,Crystal Jackson,79.0,ITALY,False
515,2206,14/07/2024,242.51,Alexandra Bradley,60.0,CANADA,False
2608,6667,16/02/2023,225.59,Danielle Deleon,37.0,SPAIN,False
21,6582,18/03/2022,198.14,Michelle Lewis,28.0,FRANCE,True
499,736,07/03/2023,111.79,William Cardenas,48.0,UK,False
1976,2416,04/07/2024,270.92,Joseph Wilson,79.0,GERMANY,False
3289,856,28/05/2024,291.62,Samantha Barnes,51.0,UK,False
388,1694,19/07/2022,150.39,Brenda Mitchell,77.0,USA,False
4550,9130,28/12/2023,115.92,Luis Patterson,36.0,FRANCE,False
4639,4243,03/05/2022,385.55,Joshua Cruz,70.0,ITALY,True
3355,8607,19/08/2024,323.18,Brian Carrillo,64.0,USA,True
36,7400,10/11/2024,65.28,Alec Hickman,47.0,CANADA,True
1578,7316,03/11/2023,20.57,Cheryl Downs,78.0,SPAIN,False
3479,494,26/06/2024,302.5,Renee Allen,62.0,ITALY,True
976,6704,03/04/2022,183.98,Misty Walker,59.0,FRANCE,False
4395,7918,11/04/2023,358.38,Kevin Grant,83.0,CANADA,False
3770,6347,20/01/2024,194.27,Linda Perez,57.0,FRANCE,False
2308,1440,15/11/2024,140.67,Virginia Hernandez,80.0,ITALY,True
2649,906,10/04/2022,32.23,Ryan Powell,61.0,CANADA,True
3576,10047,23/04/2022,303.57,Michelle Smith,25.0,CANADA,False
