transaction_id,customer_id,transaction_date,amount,name,age,country,is_active
8736,2729,07/10/2024,325.29,Walter Garcia,48.0,USA,True
8738,1874,22/05/2023,385.58,Peter Shepherd,59.0,FRANCE,False
8740,1970,24/05/2023,334.97,Theresa Dennis,68.0,USA,True
8741,2150,27/08/2024,350.17,Robert Fox,43.0,SPAIN,True
8742,3963,04/03/2023,75.41,Glenn Boyd,74.0,UK,True
8743,2887,21/10/2022,471.87,Ms. Mackenzie Barton,43.0,NETHERLANDS,False
8744,3837,28/06/2024,481.34,Andrea Bennett,75.0,GERMANY,True
8745,2759,23/07/2024,206.63,Karen Roberts,70.0,USA,True
8748,5193,24/09/2024,249.02,Cheryl Franklin,22.0,SPAIN,True
8749,781,11/10/2022,202.82,Tammy Long,32.0,SPAIN,False
8750,2694,23/01/2023,439.01,Lisa Stevenson,75.0,NETHERLANDS,False
8751,3065,29/01/2024,239.12,Lindsay Olson,58.0,USA,False
8753,1243,28/08/2023,126.52,William Wright,35.0,CANADA,True
8754,1185,16/11/2023,272.84,Clinton Coleman,69.0,FRANCE,True
8755,3055,06/07/2024,181.26,Debra Palmer,58.0,UK,False
8757,4769,01/11/2023,395.02,Paul Jones,29.0,UK,True
8759,4898,09/10/2022,157.69,Eric Higgins,36.0,FRANCE,True
8760,3997,30/09/2022,187.44,Christopher Wong,35.0,UK,False
8762,3349,06/07/2023,207.2,Amanda Massey,34.0,USA,False
8763,1273,01/11/2023,395.83,Mitchell Smith,34.0,USA,False
8764,4350,07/01/2023,388.97,Shawn Ware,52.0,GERMANY,False
8765,2151,26/04/2024,317.75,Katherine Ford,37.0,USA,True
8766,964,09/01/2023,390.58,Charles Holland,33.0,USA,False
8767,3364,06/06/2022,92.15,Phillip Ward,22.0,GERMANY,False
8769,2474,05/02/2023,227.58,Luis Wilson,58.0,SPAIN,False
8772,4858,10/09/2024,498.57,Andrew Sanford,24.0,USA,True
8773,3643,03/05/2024,320.46,Amanda Lawrence,21.0,GERMANY,True
8774,787,11/07/2022,134.7,Elizabeth Bush,80.0,CANADA,False
8775,4037,15/08/2024,338.03,Brian Torres,43.0,USA,True
8776,4008,29/11/2024,362.98,David Anderson,25.0,FRANCE,True
8777,2012,07/02/2022,487.35,Troy Ali,39.0,USA,True
8778,1020,09/03/2024,282.43,Richard Harris,84.0,UK,False
8779,2617,01/06/2023,290.23,Steven Keller,24.0,FRANCE,False
8780,342,02/05/2023,263.92,Peter Jones,84.0,GERMANY,False
8782,2322,24/03/2023,192.7,Kimberly Sullivan,84.0,UK,False
8783,3297,24/10/2024,28.17,Gregory Walker,28.0,ITALY,False
8784,3781,19/09/2024,22.45,Kimberly Thomas,78.0,NETHERLANDS,False
8785,4985,09/01/2022,414.08,Randy Murphy,19.0,UK,True
8786,826,14/04/2023,19.45,Laurie Rogers,,GERMANY,True
8787,3770,16/01/2022,180.49,Linda Perez,57.0,FRANCE,False
8788,256,24/08/2023,332.94,Colleen Lee,35.0,UK,True
8789,323,03/11/2023,381.41,Karla Ramos,55.0,ITALY,False
8791,3140,16/10/2022,235.41,Krista Bell,,NETHERLANDS,True
8792,2210,18/03/2024,291.57,Craig Coleman,,ITALY,True
8793,4005,31/10/2022,276.07,Kenneth Adams,33.0,USA,False
8794,4894,08/03/2023,97.27,Mitchell Archer,69.0,UK,False
8795,4334,12/10/2023,163.17,Antonio Oconnor,18.0,UK,True
8796,802,06/11/2022,204.96,Amanda Harvey,57.0,UK,False
8798,2992,23/04/2023,293.37,Joseph Calderon,38.0,CANADA,False
8799,1937,25/11/2024,335.65,Jennifer Perez,77.0,UK,True
8800,4796,26/03/2024,217.87,Amber Sanchez,55.0,FRANCE,False
8801,3292,28/04/2024,341.66,Jonathan Torres,21.0,USA,True
8802,2892,09/08/2024,499.13,Jasmine Henderson,76.0,USA,False
8803,3510,01/05/2023,248.54,Eric Long,76.0,FRANCE,False
8804,1968,17/01/2023,190.33,Leah Stone,35.0,CANADA,True
8808,1050,12/08/2023,75.09,Adrienne Jones,59.0,SPAIN,True
8809,4411,21/06/2022,115.06,Hannah Johnson,19.0,USA,False
8810,700,04/10/2024,483.85,Anthony Ramirez,71.0,ITALY,True
8811,1889,28/08/2023,402.41,Blake Hendrix,23.0,GERMANY,False
8812,873,21/11/2023,379.11,Alexandria Graves,23.0,GERMANY,False
8813,5015,21/08/2024,13.58,Megan Sandoval,58.0,FRANCE,True
8814,2230,12/02/2023,102.89,Larry Blackburn,35.0,ITALY,True
8815,4945,11/03/2022,239.37,James Gonzalez,63.0,NETHERLANDS,False
8816,2539,11/03/2024,90.83,Marie Taylor,85.0,USA,True
8818,1858,29/07/2023,221.78,Michael Becker,58.0,USA,True
8819,1844,05/04/2023,163.69,Tammy Campbell,19.0,CANADA,False
8820,4652,12/10/2022,212.88,Kayla Williams,62.0,USA,True
8821,513,30/03/2023,475.84,Yolanda Sanders,29.0,UK,False
8823,184,04/06/2024,106.05,Benjamin Soto,73.0,FRANCE,True
8824,91,14/10/2022,335.45,Christopher Middleton,42.0,GERMANY,True
8825,3738,09/01/2023,340.04,Shawn Ortega,61.0,USA,False
8826,1871,02/09/2024,404.25,Stephanie Munoz,18.0,USA,True
8827,5152,08/08/2022,224.11,Joseph Young,43.0,ITALY,True
8828,2989,23/05/2024,284.75,Rebekah Crane,22.0,UK,True
8829,1257,06/09/2023,201.02,Alison Gray,72.0,UK,False
8831,2808,14/02/2022,98.92,Karen Anderson,23.0,GERMANY,False
8832,3401,12/12/2023,126.27,Anne Lowery,37.0,USA,True
8833,3858,06/03/2023,406.79,Amy Hicks,30.0,USA,True
8834,2167,26/11/2022,356.7,Matthew Reeves,40.0,UK,False
8835,560,25/06/2023,79.33,Monique Flores,60.0,USA,False
8836,4150,15/02/2022,433.35,Sharon Snow,59.0,FRANCE,False
8838,4779,06/07/2023,60.81,Anthony Stuart,56.0,GERMANY,True
8839,1035,23/09/2022,339.39,Patricia Garrett,67.0,SPAIN,True
8840,1607,31/05/2024,400.41,Melissa Russell,52.0,SPAIN,False
8842,5134,04/04/2024,332.26,Tina Little,22.0,ITALY,True
8843,2641,09/04/2024,434.7,Kelsey Garcia,34.0,CANADA,True
8845,887,15/08/2024,296.93,Natalie Malone,,USA,False
8846,4478,11/03/2023,288.13,Lori Johnson,,FRANCE,True
8848,5069,20/09/2024,433.92,Jesse Martin,22.0,USA,False
8850,2609,02/03/2023,231.24,David Williams,53.0,FRANCE,True
8852,2236,07/11/2023,195.0,Janet Parker,20.0,CANADA,False
8853,3050,08/09/2024,353.03,Hannah May,73.0,NETHERLANDS,False
8854,1482,30/10/2023,193.64,Martin Perry,85.0,NETHERLANDS,True
8855,2598,29/03/2023,147.28,Mark Madden,23.0,UK,True
8856,626,04/06/2023,63.59,Jerry Peters,31.0,GERMANY,True
8857,800,04/12/2022,400.67,Allen Vega,77.0,CANADA,True
8858,4361,29/05/2023,336.21,Renee Thompson,79.0,UK,True
8859,2807,08/03/2024,51.81,Dr. Linda Salazar,43.0,FRANCE,False
8860,3130,11/06/2022,461.47,Mr. Christopher Price MD,72.0,GERMANY,True
8862,150,03/10/2023,346.7,Julie Scott,53.0,USA,True
8863,1183,06/06/2023,38.39,Erika Salazar,49.0,CANADA,True
8865,4423,18/02/2023,59.13,Tara Gonzalez,37.0,CANADA,True
8866,4859,25/12/2023,116.03,Melinda Jacobs,35.0,GERMANY,False
8869,2290,04/04/2024,432.36,Daniel Frazier,38.0,UK,False
8870,658,21/11/2022,137.48,Haley Johnson,,UK,True
8873,4279,20/07/2024,129.48,Shawna Benton,,NETHERLANDS,False
8874,1991,15/07/2024,168.59,Amy Hudson,66.0,FRANCE,True
8878,3189,17/05/2024,15.59,Richard Mccormick,49.0,ITALY,False
8882,379,15/03/2023,368.83,Christopher Gonzalez,60.0,FRANCE,True
8884,3959,18/08/2024,223.39,Diana Miller,52.0,UK,True
8885,4453,11/10/2024,126.25,Yolanda Watson,32.0,GERMANY,True
8887,4946,14/11/2024,192.86,Bonnie Clark,18.0,SPAIN,True
8889,3955,25/03/2024,347.63,Timothy Mckay,30.0,FRANCE,True
8891,1520,11/11/2023,479.65,Chloe Rogers,60.0,CANADA,True
8892,4088,13/12/2023,82.17,Kimberly Rojas,80.0,ITALY,False
8893,2310,16/07/2024,277.34,Catherine Williams,67.0,USA,True
8894,4229,29/04/2024,203.43,Jesse Ayala,30.0,FRANCE,False
8895,405,19/08/2024,331.82,Mrs. Catherine Taylor,78.0,NETHERLANDS,True
8898,1853,23/12/2023,444.16,Brandon Oneill,75.0,USA,False
8899,1326,07/02/2022,199.69,Amanda Jackson,29.0,SPAIN,False
8900,2437,10/09/2023,330.63,Kelly Turner,,SPAIN,False
8903,895,24/12/2023,298.52,Seth Matthews,70.0,FRANCE,False
8904,683,04/01/2025,206.63,Kathleen Cohen,75.0,UK,True
8905,2646,07/10/2024,361.78,Jesse Guzman,48.0,NETHERLANDS,True
8907,168,16/11/2023,199.58,Kellie Lee,70.0,USA,True
8908,2050,07/08/2024,400.08,Omar Spence,72.0,ITALY,False
8910,4625,25/05/2022,362.47,Zachary Werner,57.0,NETHERLANDS,False
8911,3986,22/02/2023,326.13,Emily Martinez,69.0,GERMANY,False
8912,1880,04/09/2024,156.2,Sarah Mills,71.0,FRANCE,False
8913,2755,28/11/2023,409.03,Sarah Payne,42.0,SPAIN,True
8915,4884,18/05/2022,230.81,Wendy Nelson,19.0,GERMANY,True
8916,435,22/02/2022,70.46,Katie Martinez,22.0,UK,False
8917,567,12/12/2022,371.32,Clinton Medina,46.0,NETHERLANDS,False
8918,3062,05/04/2024,283.74,John Lopez,83.0,GERMANY,False
8919,818,21/02/2023,102.04,Travis Copeland,34.0,USA,False
8920,4464,09/12/2023,79.68,Brian Brown,44.0,ITALY,True
8921,3206,21/06/2022,237.63,Shannon Rodriguez,64.0,NETHERLANDS,True
8922,89,20/06/2023,236.56,Nicole Frost,78.0,ITALY,False
8923,1435,14/09/2023,67.75,Steven Flores,51.0,FRANCE,True
8928,3290,06/03/2023,399.99,Traci Harmon,63.0,NETHERLANDS,False
8929,1152,13/01/2022,95.37,Matthew Cantrell,64.0,GERMANY,True
8931,206,23/06/2023,279.7,Kevin Walters,39.0,CANADA,False
8932,4179,11/05/2022,233.19,Joseph Baker,82.0,FRANCE,True
8933,2264,05/05/2024,262.06,Lawrence Ross,64.0,UK,False
8934,1160,07/03/2024,433.77,Deanna Medina,73.0,UK,False
8936,3016,13/02/2022,277.17,Savannah Townsend,36.0,SPAIN,True
8938,1574,11/06/2022,344.4,Charles Nelson,28.0,FRANCE,False
8939,5092,02/09/2023,323.0,Nancy Merritt,47.0,CANADA,False
8940,35,15/02/2024,210.04,Tammy Sellers,59.0,UK,False
8941,3676,06/11/2024,127.26,Mary Chung,33.0,NETHERLANDS,False
8942,2673,12/04/2023,427.13,Kelsey Garrison,,SPAIN,True
8944,2079,05/06/2024,194.92,Sarah Knight,18.0,ITALY,False
8945,1784,09/12/2024,388.03,Troy Mosley,,SPAIN,True
8946,2828,20/10/2022,69.84,Joshua Garcia,23.0,NETHERLANDS,True
8948,2493,30/03/2023,33.07,Sabrina Phillips,21.0,SPAIN,True
8950,4449,01/12/2022,129.83,David Martinez,23.0,FRANCE,True
8951,711,07/08/2023,289.96,Karina Cooper,28.0,CANADA,True
8952,3012,18/08/2024,261.48,Cindy Martin,83.0,NETHERLANDS,True
8955,1807,24/06/2024,176.05,Ryan Love,32.0,ITALY,True
8956,4939,26/03/2024,232.36,Jane Garcia,76.0,CANADA,False
8957,4037,06/06/2023,465.18,Brian Torres,43.0,USA,True
8958,668,10/02/2022,429.94,Sonya Cole,20.0,NETHERLANDS,True
8959,220,21/03/2023,104.2,Ruben Baird,84.0,NETHERLANDS,True
8960,2830,31/05/2023,211.29,Thomas Skinner,40.0,FRANCE,False
8961,3702,07/02/2022,454.7,Ruben Woodard,81.0,ITALY,False
8962,4696,12/10/2024,158.7,Brianna Davis,75.0,NETHERLANDS,True
8963,1062,17/06/2023,134.29,Jane Short,55.0,UK,True
8964,3130,10/10/2023,12.36,Mr. Christopher Price MD,72.0,GERMANY,True
8965,764,09/10/2023,481.96,Stephanie White,23.0,USA,False
8966,2076,26/06/2024,275.03,Jennifer Gonzalez,83.0,UK,False
8968,5171,04/02/2024,282.09,Brandon Williams DDS,62.0,UK,False
8969,2628,30/06/2023,112.33,Ashley Mcguire,30.0,USA,False
8970,3672,10/05/2023,198.74,Melissa Nelson,45.0,GERMANY,False
8971,2121,24/03/2022,66.5,Susan Smith,79.0,USA,True
8972,4566,08/11/2022,232.24,Chad George,78.0,GERMANY,False
8973,3308,27/02/2023,234.18,Laura Stephenson,46.0,FRANCE,True
8974,3569,16/10/2022,430.28,Chelsea Allison,66.0,GERMANY,True
8975,77,06/02/2024,200.01,Steve Newton,84.0,UK,False
8976,1839,19/11/2023,161.98,Brandi Mcclain,34.0,USA,True
8978,3728,15/01/2024,341.4,Angela Olson,46.0,SPAIN,False
8979,1911,09/01/2025,422.95,Nicholas Harrison,75.0,ITALY,False
8980,3871,26/04/2024,382.55,John Jones,47.0,SPAIN,True
8981,366,14/07/2024,121.55,Michael Romero,52.0,NETHERLANDS,False
8983,3443,11/06/2023,376.72,Dr. Matthew Webster,18.0,ITALY,True
8984,3697,12/06/2023,173.33,Carmen Perez,19.0,SPAIN,False
8985,4095,25/07/2022,449.11,Richard Goodman,80.0,USA,False
8987,2788,05/03/2022,66.99,Aaron Schroeder,22.0,NETHERLANDS,True
8988,3,03/08/2022,158.08,Javier Johnson,46.0,ITALY,True
8989,2302,10/06/2023,449.48,Scott Long,59.0,CANADA,True
8990,354,09/04/2022,297.46,Sara Haas,47.0,SPAIN,True
8991,3595,08/12/2024,365.43,Kathleen Robinson,23.0,GERMANY,True
8993,4436,29/04/2024,55.44,Samantha Frank,39.0,UK,True
8994,2822,30/05/2023,199.64,Stephanie Bolton,69.0,ITALY,False
8995,2793,13/02/2024,424.11,Jeffrey Bennett,67.0,CANADA,True
8998,4782,20/08/2023,446.59,James Gonzales,62.0,CANADA,False
8999,2949,25/04/2023,410.64,Michael Barr,26.0,FRANCE,False
9001,3388,03/05/2022,417.66,Tyler Olsen,18.0,GERMANY,False
9002,862,16/09/2024,62.68,Kristen Randall,69.0,ITALY,True
9004,4720,04/02/2023,241.6,Jessica Hoover,30.0,GERMANY,True
9006,2966,13/10/2024,152.07,Daniel Russell,74.0,FRANCE,False
9007,2877,04/04/2023,214.98,Emily Lee,24.0,GERMANY,True
9008,3780,21/06/2024,83.43,James Love,61.0,GERMANY,True
9010,1243,07/10/2023,91.55,William Wright,35.0,CANADA,True
9013,203,20/11/2024,381.52,Laurie Smith,59.0,FRANCE,False
9014,4752,03/09/2023,15.1,Jordan Hughes,29.0,GERMANY,False
9015,4158,13/11/2022,136.33,Angela Munoz,73.0,CANADA,True
9016,3115,29/05/2023,268.93,Clinton Francis,41.0,ITALY,True
9017,2858,18/03/2024,373.41,Luke Williams,40.0,ITALY,True
9018,94,11/07/2023,423.0,Shannon Walker,70.0,CANADA,True
9022,4255,15/02/2022,74.79,Charles Ford,35.0,USA,True
9023,3357,16/05/2022,393.08,Michael King,51.0,SPAIN,False
9024,3903,20/08/2022,26.55,Russell Jones,76.0,USA,True
9026,3738,15/05/2024,225.13,Shawn Ortega,61.0,USA,False
9028,1681,22/08/2023,289.06,Sarah Martin,,GERMANY,True
9029,3329,03/08/2024,80.71,Melissa Osborn,51.0,ITALY,True
9031,4828,23/05/2022,100.03,Timothy Krause,54.0,USA,True
9032,3638,18/08/2024,44.18,Marvin Terry,41.0,NETHERLANDS,True
9034,3587,02/12/2022,382.05,Jacob Hamilton,80.0,USA,False
9035,2930,15/01/2022,70.37,Logan Mckinney Jr.,77.0,USA,False
9036,4538,14/04/2023,302.57,Andrew Graham,71.0,FRANCE,True
9037,1413,10/07/2024,101.84,George Chambers,53.0,NETHERLANDS,True
9039,1376,08/09/2023,150.84,Fred Wong,25.0,CANADA,True
9040,1344,30/08/2022,123.6,Melinda Harris,40.0,GERMANY,False
9041,1982,12/02/2024,35.42,James Davenport,84.0,ITALY,False
9043,4829,11/07/2023,465.25,Brittney King,85.0,ITALY,False
9044,2067,04/06/2024,147.16,Adam Reeves,46.0,ITALY,False
9045,185,20/08/2023,395.87,Robert Avery,58.0,SPAIN,True
9046,226,20/01/2024,418.91,Joshua Reed,75.0,SPAIN,False
9048,2119,14/12/2022,356.78,Melinda Hill,28.0,USA,True
9049,19,06/09/2023,205.43,Amy Underwood,23.0,USA,False
9052,4405,28/08/2022,441.18,Dr. Christina Ramirez MD,78.0,FRANCE,False
9053,2647,03/04/2022,391.48,Kenneth Mitchell,38.0,CANADA,False
9054,4906,10/11/2022,159.71,Jessica Bullock,63.0,CANADA,False
9055,1119,31/10/2023,257.87,Grace Chavez,21.0,SPAIN,False
9056,1987,13/12/2022,246.37,Stacy Fitzgerald,51.0,NETHERLANDS,False
9057,398,11/02/2023,26.17,Andrea Fox,19.0,GERMANY,True
9059,2171,04/12/2024,134.37,Donald Alexander,66.0,SPAIN,False
9061,4356,07/12/2022,244.65,Jonathan Jefferson DVM,42.0,FRANCE,True
9062,2791,15/09/2024,130.25,Laura Wells,81.0,NETHERLANDS,False
9063,954,25/07/2024,481.3,Sandra Dudley,18.0,UK,True
9065,4263,30/09/2023,393.82,Kimberly Ferrell,36.0,CANADA,True
9069,53,27/01/2023,168.75,Corey Herrera,85.0,UK,True
9070,3638,01/09/2023,211.0,Marvin Terry,41.0,NETHERLANDS,True
9071,2480,25/06/2022,485.61,Timothy Hernandez,23.0,GERMANY,True
9072,2992,26/04/2024,173.18,Joseph Calderon,38.0,CANADA,False
9073,245,04/05/2022,245.04,Janet Vega,63.0,CANADA,False
9074,3476,25/11/2024,279.82,Brandon Mathis,26.0,SPAIN,True
9075,3659,03/09/2022,276.73,William Guzman,49.0,SPAIN,False
9078,4835,11/08/2023,475.97,Anthony Giles,81.0,ITALY,False
9083,2671,23/01/2024,284.49,Adam Robinson,34.0,SPAIN,False
9085,4849,10/12/2023,390.09,Natalie Nicholson,,NETHERLANDS,False
9086,1080,20/12/2022,274.57,Erik Floyd,79.0,SPAIN,False
9087,3867,24/07/2022,287.27,Eric Mckay,62.0,USA,False
9088,3966,07/12/2023,88.14,Robert Parsons,74.0,UK,True
9089,4255,26/04/2023,253.56,Charles Ford,35.0,USA,True
9091,1291,22/07/2023,404.73,Elizabeth Evans MD,34.0,ITALY,False
9092,4649,30/12/2023,187.52,Brittany Rodriguez,69.0,ITALY,True
9093,3349,30/12/2023,95.1,Amanda Massey,34.0,USA,False
9095,4731,08/10/2022,202.23,Rita Miller,52.0,UK,True
9097,69,17/10/2023,124.88,Derek Anderson,28.0,GERMANY,True
9099,4150,07/09/2023,13.25,Sharon Snow,59.0,FRANCE,False
9100,37,28/01/2023,19.5,Dr. Cynthia Allen,58.0,UK,True
9101,644,14/09/2023,353.78,Michael Gonzales,75.0,USA,True
9104,650,14/05/2023,83.53,Rachel Ward,23.0,SPAIN,True
9105,174,30/12/2024,82.1,Eric Hall,57.0,UK,False
9106,1305,17/03/2022,368.01,Brittany Shaw,47.0,NETHERLANDS,False
9109,3003,23/05/2024,474.09,Kenneth Castaneda,32.0,NETHERLANDS,True
9110,548,08/10/2024,205.19,Mary Ryan,75.0,ITALY,True
9111,4341,02/10/2024,254.16,Brenda Mccarthy,80.0,FRANCE,True
9113,559,28/02/2023,37.22,Brenda Holder,34.0,GERMANY,False
9114,2205,22/02/2024,208.84,Frank Ramos,85.0,SPAIN,True
9116,2618,22/08/2024,328.61,Amanda Daugherty,21.0,ITALY,True
9117,147,12/03/2023,392.16,Mrs. Marie Harrington DDS,51.0,NETHERLANDS,False
9118,2913,10/12/2024,93.85,Kimberly Lloyd,18.0,USA,True
9119,4679,03/04/2023,229.19,Nicholas Cunningham,24.0,FRANCE,False
9120,2260,18/10/2024,93.7,Jesse Parks,38.0,SPAIN,True
9121,417,19/01/2023,122.61,Jeremy West,76.0,NETHERLANDS,True
9122,3263,01/04/2023,37.15,Lauren Saunders,53.0,CANADA,False
9123,4380,03/03/2024,455.19,Cindy Jenkins,49.0,CANADA,True
9125,4448,15/08/2022,466.68,Adrienne Haynes,48.0,USA,True
9129,1162,07/12/2023,452.02,Mr. Gerald Rowe,43.0,ITALY,False
9130,4550,28/12/2023,115.92,Luis Patterson,36.0,FRANCE,False
9131,4382,11/02/2023,356.54,Angela Turner,31.0,UK,True
9132,86,24/02/2022,218.86,Steven Flynn,83.0,ITALY,True
9133,721,20/01/2023,433.57,Adam Cooper,36.0,FRANCE,False
9135,4870,09/09/2023,85.23,Susan Dawson,35.0,ITALY,True
9136,1103,06/01/2024,206.65,Kellie Bennett,47.0,FRANCE,True
9138,4355,28/05/2024,177.7,Janice Harvey,43.0,NETHERLANDS,True
9141,2990,20/02/2022,31.7,Danielle Ford,62.0,NETHERLANDS,False
9142,876,28/02/2023,287.09,Kristine Garcia,37.0,UK,True
9143,4067,03/09/2022,308.56,Bradley Moore,65.0,CANADA,True
9144,3960,16/02/2022,337.96,Christopher Drake,74.0,USA,True
9145,227,28/01/2024,312.54,Jamie Cantu,78.0,ITALY,True
9147,1071,08/01/2024,32.65,Daniel Davenport,41.0,USA,False
9149,2891,18/05/2022,71.9,Wanda Anderson,36.0,ITALY,True
9150,1859,05/06/2023,355.47,Timothy Rodriguez,19.0,GERMANY,False
9153,4714,11/07/2023,327.25,Jacqueline Olson,66.0,CANADA,True
9155,4797,21/04/2023,176.83,Kimberly Mcintyre,81.0,SPAIN,False
9157,845,11/05/2022,178.4,Glenn Barron,38.0,UK,True
9160,634,01/12/2022,220.38,Linda Gonzalez,78.0,ITALY,True
9161,1729,21/10/2024,403.02,Nicole Owen,33.0,NETHERLANDS,False
9162,3635,02/12/2022,50.81,Christopher Carson,29.0,ITALY,True
9163,4928,15/04/2022,90.79,Nathan Burch,46.0,ITALY,True
9166,3765,13/04/2022,158.32,Jasmin Pitts,41.0,CANADA,True
9169,2450,26/03/2022,285.03,Kristen Montoya,70.0,NETHERLANDS,True
9171,4775,20/03/2023,211.9,Susan Moses,27.0,SPAIN,False
9172,3158,06/03/2022,73.84,Jill Allen,30.0,SPAIN,True
9173,4926,10/10/2023,49.07,Nathan Burke,69.0,CANADA,True
9174,4469,14/08/2023,126.49,Kelsey Kelly,73.0,ITALY,True
9175,575,23/09/2023,97.13,Daniel Meadows,18.0,GERMANY,False
9176,4712,21/07/2023,476.71,Michelle Allen,,CANADA,False
9177,3849,09/03/2024,366.53,Jeffrey Tucker,70.0,GERMANY,False
9179,3558,24/01/2023,357.06,Kevin Sheppard,48.0,CANADA,False
9180,3778,09/04/2023,245.21,David George,43.0,ITALY,True
9181,2113,26/02/2023,155.56,Robert Stewart,43.0,USA,True
9184,5101,08/04/2024,449.4,Ryan Porter,75.0,USA,False
9186,4945,26/10/2024,487.5,James Gonzalez,63.0,NETHERLANDS,False
9189,3327,03/08/2023,378.81,Kelly Chan,70.0,GERMANY,False
9191,4248,28/06/2023,434.61,Vanessa Bennett,80.0,NETHERLANDS,False
9195,1855,03/08/2022,142.4,Laurie Silva,48.0,UK,False
9196,4375,14/10/2023,327.16,Jeffrey Martinez,28.0,USA,False
9197,2432,11/11/2023,71.43,Kathleen Patel,53.0,NETHERLANDS,True
9198,3858,03/03/2022,294.78,Amy Hicks,30.0,USA,True
9199,3431,19/09/2024,480.89,Gregory Wiggins,28.0,GERMANY,True
9200,5133,09/12/2024,24.98,Dana Edwards,51.0,NETHERLANDS,False
9202,78,02/02/2022,304.69,Larry Robbins,33.0,FRANCE,False
9204,3957,21/02/2023,121.75,Jerry Martinez,,FRANCE,True
9206,1375,26/02/2022,208.7,Michelle Harris,83.0,SPAIN,False
9210,4912,16/04/2022,123.16,Kenneth Ross,30.0,GERMANY,False
9212,2199,05/05/2023,462.25,Theresa Stevenson,21.0,UK,False
9213,5158,09/07/2024,487.53,Stacy Macias,74.0,SPAIN,False
9214,822,11/12/2024,342.6,Gina Thompson,21.0,NETHERLANDS,False
9215,1215,28/07/2023,238.71,Carolyn Johnson,75.0,CANADA,True
9216,891,29/10/2023,472.67,Sara Wright,42.0,UK,True
9217,932,13/05/2022,378.55,Penny Anderson,22.0,GERMANY,False
9219,3245,08/02/2024,162.26,Raymond Burgess,21.0,USA,False
9221,2690,29/07/2024,216.34,Jennifer Long,35.0,FRANCE,False
9222,105,02/03/2024,440.61,Christina Reynolds,19.0,SPAIN,False
9223,5195,06/12/2024,42.23,Kelly Soto,56.0,SPAIN,False
9225,5001,24/09/2023,400.62,Courtney Harris,67.0,FRANCE,False
9228,2236,27/05/2022,229.7,Janet Parker,20.0,CANADA,False
9229,2509,05/12/2024,90.16,Vanessa Martinez,54.0,NETHERLANDS,False
9230,4713,20/06/2022,273.96,Andrea David DDS,38.0,UK,False
9231,1986,12/08/2024,418.69,Steven Morgan,31.0,SPAIN,True
9233,3404,03/03/2024,456.68,Samantha Walker,34.0,ITALY,False
9235,676,12/09/2023,491.64,Cesar Wilson,61.0,SPAIN,False
9237,163,29/09/2023,396.93,Debra Christian,63.0,USA,True
9239,1340,11/05/2022,373.46,Anita Reyes,85.0,USA,False
9240,3810,12/05/2023,367.01,Donald Espinoza,61.0,UK,True
9241,1936,03/05/2023,207.32,Mark Sanchez,41.0,ITALY,False
9242,87,13/01/2024,30.93,Hunter Fleming,53.0,NETHERLANDS,False
9243,1662,10/12/2023,80.19,Jessica Hughes,,SPAIN,True
9245,311,06/06/2022,354.55,Courtney Rodriguez,57.0,ITALY,True
9246,456,16/03/2024,221.84,Jason Marshall,74.0,NETHERLANDS,False
9247,3714,10/07/2024,209.22,Annette Barker,50.0,SPAIN,False
9248,2554,15/10/2024,157.54,Erica Johnson,60.0,NETHERLANDS,False
9249,3700,09/10/2023,256.59,Colleen Bell,29.0,SPAIN,False
9250,2044,16/03/2024,422.6,Margaret Hahn,84.0,FRANCE,True
9251,2662,08/02/2024,165.87,Rebecca Gray,18.0,NETHERLANDS,False
9252,431,17/11/2024,360.06,Jill Miller,51.0,NETHERLANDS,False
9253,2328,13/01/2022,96.26,Andrew Andrews,76.0,USA,False
9254,2037,24/03/2023,71.22,Ashley Ramirez,30.0,USA,True
9255,5073,31/12/2023,251.43,Ashley Lowery,19.0,NETHERLANDS,False
9256,1177,07/07/2024,364.82,Katherine Joyce,72.0,ITALY,True
9257,502,14/10/2023,370.01,Cindy Clayton,37.0,ITALY,False
9258,3629,26/09/2023,475.68,Erica Avila,,ITALY,True
9259,2193,20/11/2024,473.58,Thomas Cole,37.0,SPAIN,False
9262,4707,12/05/2024,206.12,Trevor Stevens,70.0,SPAIN,True
9263,158,29/08/2022,145.82,Matthew Smith,73.0,FRANCE,False
9264,1737,23/08/2024,372.28,Edward Jimenez,31.0,UK,False
9265,4833,06/02/2022,433.91,Christina Smith,58.0,USA,True
9266,2841,15/08/2023,95.51,Leslie Todd,,ITALY,True
9267,3841,07/08/2022,283.39,Michelle Curry,,NETHERLANDS,True
9268,1823,09/08/2023,173.84,Brandon Richardson,81.0,GERMANY,False
9269,1624,10/02/2023,131.58,Jenny Brown,43.0,FRANCE,True
9271,1814,02/08/2024,130.67,Patricia Banks,31.0,UK,True
9272,3944,11/07/2024,123.9,Tiffany Norton,69.0,NETHERLANDS,True
9273,2789,18/08/2023,131.79,Andrea Lopez,27.0,SPAIN,False
9274,1706,08/02/2022,34.73,Michael Johnson,49.0,ITALY,False
9275,1885,10/04/2024,217.32,Richard Cameron,45.0,SPAIN,True
9276,832,10/06/2024,424.12,Michael Berry,79.0,CANADA,False
9277,1250,31/08/2024,153.63,Bryan Mccormick,,FRANCE,True
9278,3897,28/04/2022,467.37,Eddie Bridges,22.0,SPAIN,False
